user,CPU1 Temp,CPU2 Temp,Inlet Temp,Memory usage,Fan1 speed,Fan2 speed,Fan3 speed,Fan4 speed,Power consumption
johruska,35,28,9,16.47,9870,10010,10010,10010,77
akitazum,37,28,10,4.41,8750,8890,8750,8750,63.5
war94577,72,55,9,14.18,8120,8050,8050,8120,147
war94577,80,50,10,9.87,9310,9310,9310,9310,154.5
war94577,71,42,10,9.12,9170,9170,9170,9170,125.5
emilwrig,39,28,9,6.69,8470,8330,8330,8470,70
emilwrig,43,39,11,12.74,8540,8540,8470,8540,81.5
emilwrig,43,33,9,5.22,8890,8890,8890,8960,92
twixtrom,43,39,11,12.74,8540,8540,8470,8540,81.5
erivasqu,39,28,9,6.69,8470,8330,8330,8470,70
jagkaur,53,38,9,17.56,8960,8890,8960,8890,110.5
jagkaur,45,38,9,7.02,9450,9450,9380,9450,104
jagkaur,54,40,11,3.13,8890,8750,8890,8960,111
jagkaur,54,41,11,9.89,8680,8750,8680,8750,109
jagkaur,44,37,0,4.2,0,0,0,0,101
jagkaur,58,48,12,10.39,8680,8540,8540,8540,111.5
jagkaur,46,36,9,10.36,8750,8680,8680,8750,110
jagkaur,42,37,9,22.09,9380,9310,9310,9310,102
jagkaur,43,38,11,3.54,9310,9380,9310,9380,100.5
jagkaur,54,42,12,11.46,8680,8540,8540,8540,107.5
jagkaur,67,55,15,26.68,7070,7210,7210,7210,113.5
jagkaur,56,44,9,2.58,9170,9170,9170,9170,106
jagkaur,79,55,10,33.43,9310,9170,9170,9170,164.5
jagkaur,43,35,9,2.81,10220,10290,10290,10290,110
jagkaur,69,50,9,18.81,8960,8960,8890,8960,165.5
svaca,39,28,9,6.69,8470,8330,8330,8470,70
bjayee,43,35,9,2.81,10220,10290,10290,10290,110
bjayee,51,41,17,5.33,9310,9310,9310,9310,109
nramanat,39,28,9,6.69,8470,8330,8330,8470,70
kafroz,79,51,10,7.44,9170,9170,9170,9170,156
kafroz,80,47,9,6.26,9380,9310,9310,9380,146.5
kafroz,82,44,9,17.97,9590,9450,9590,9590,159
kafroz,75,59,11,4.29,8540,8540,8680,8540,154
kafroz,74,48,10,22.23,10500,10430,10500,10500,156.5
bdankesr,75,54,10,16.46,9170,9170,9170,9100,155.5
bdankesr,79,51,10,7.44,9170,9170,9170,9170,156
bdankesr,80,47,9,6.26,9380,9310,9310,9380,146.5
bdankesr,82,44,9,17.97,9590,9450,9590,9590,159
bdankesr,75,59,11,4.29,8540,8540,8680,8540,154
bdankesr,74,48,10,22.23,10500,10430,10500,10500,156.5
janfisch,76,51,9,25.73,8750,8680,8680,8750,167.5
edgardga,63,46,10,11.34,9170,9170,9170,9170,145
edgardga,69,50,9,18.81,8960,8960,8890,8960,165.5
rmanser,79,54,9,19.35,9170,9170,9310,9170,162
rmanser,76,51,9,25.73,8750,8680,8680,8750,167.5
rmanser,69,50,9,18.81,8960,8960,8890,8960,165.5
rmanser,78,58,9,17.93,8960,8960,8960,8960,165.5
rmanser,80,50,9,24.47,9380,9450,9450,9450,161.5
rmanser,77,53,10,36.61,9450,9450,9450,9450,164.5
rmanser,68,52,10,21.87,9380,9380,9310,9310,157
rmanser,83,55,15,18.8,9590,9590,9590,9590,166
rmanser,80,50,9,19.63,9310,9170,9170,9170,168
rmanser,78,51,16,25.15,11130,11130,11060,11130,163
rmanser,79,50,9,19.84,9380,9450,9450,9450,161.5
rmanser,69,54,9,18.84,10220,10290,10290,10290,166
rmanser,78,72,9,26.49,9380,9450,9450,9450,165
rmanser,60,45,10,17.82,10430,10430,10290,10430,161.5
rmanser,72,51,9,18.01,9170,9310,9170,9310,161.5
rmanser,71,51,9,21.47,9310,9310,9310,9310,168
rmanser,77,52,9,20.67,8960,8890,8890,8960,164
rmanser,80,48,9,18.17,9310,9450,9310,9450,157.5
rmanser,79,63,9,18.92,9310,9170,9310,9310,163.5
rmanser,78,56,9,18.34,8960,8890,8960,8890,163.5
rmanser,80,58,17,17.49,9310,9310,9310,9310,167
rmanser,79,57,9,21.26,9310,9170,9170,9310,163
rmanser,84,51,9,19.8,9660,9660,9800,9660,169.5
rmanser,75,53,10,28.6,9170,9310,9170,9170,165.5
rmanser,76,56,10,18.16,8890,8960,8890,8890,164.5
rmanser,76,59,14,19.5,9660,9450,9590,9450,168.5
rmanser,69,54,11,18.72,8540,8680,8540,8540,166.5
rmanser,70,51,15,19.76,10920,10850,10850,10850,165.5
rmanser,74,52,11,21.44,8960,8960,8960,8960,163.5
rmanser,79,59,14,21.59,9310,9170,9310,9310,166.5
rmanser,81,52,9,22.19,9450,9450,9380,9450,162.5
rmanser,75,52,9,25.53,8540,8540,8680,8680,155.5
rmanser,74,60,9,20.02,8680,8540,8540,8540,166.5
rmanser,89,43,14,32.37,12390,11970,12390,12390,156.5
rmanser,81,52,10,19.57,9450,9450,9450,9590,165
rmanser,72,56,17,57.38,8750,8750,8750,8750,169.5
rmanser,79,54,9,18.34,9170,9170,9170,9170,165
rmanser,77,51,16,20.4,8960,8890,8890,8890,161.5
rmanser,69,43,9,41.11,10010,10010,10080,10080,163.5
rmanser,69,50,10,20.39,8680,8750,8750,8890,160.5
rmanser,82,51,9,56.7,9590,9450,9450,9590,170
rmanser,57,44,9,18.19,10220,10220,10290,10220,165
rmanser,79,47,9,17.93,9170,9100,9170,9170,156
rmanser,76,64,9,18.59,8960,8890,8960,8960,161
rmanser,76,60,10,19.61,8680,8680,8750,8680,162.5
rmanser,79,75,12,18.85,9590,9450,9590,9590,168
rmanser,79,62,10,19.64,8960,9100,8960,9100,166
rmanser,80,54,10,23.06,9310,9170,9310,9310,166
rmanser,72,48,9,22.94,9170,9170,9170,9170,159.5
rmanser,80,48,12,17.85,9380,9380,9380,9380,164.5
rmanser,76,51,10,41.91,8680,8540,8680,8540,163
rmanser,88,54,9,19.06,11970,11970,11830,11970,166.5
rmanser,79,55,9,19.57,9170,9170,9170,9100,154
rmanser,75,54,10,16.46,9170,9170,9170,9100,155.5
rmanser,45,38,9,7.02,9450,9450,9380,9450,104
rmanser,76,50,9,52.34,8890,8890,8890,8960,160.5
rmanser,67,54,9,3.92,9170,9170,9170,9170,143.5
rmanser,63,46,10,11.34,9170,9170,9170,9170,145
rmanser,44,37,0,4.2,0,0,0,0,101
rafiisla,82,71,9,8.23,9450,9450,9380,9450,158.5
rafiisla,85,51,9,8.09,9870,10010,10010,10010,159
rafiisla,78,60,12,5.91,9170,9310,9100,9310,155
rafiisla,75,66,9,19.36,9380,9380,9310,9380,158.5
rafiisla,77,57,15,6.73,8890,8890,8960,8890,154.5
rafiisla,85,67,9,7.56,10850,10850,10920,10850,158.5
rafiisla,83,55,12,4.84,9590,9450,9590,9590,154.5
rafiisla,64,52,9,11.61,12180,12040,12040,12180,157
rafiisla,76,65,9,5.38,10010,9450,10010,9590,156.5
rafiisla,69,53,9,3.72,10220,10220,10290,10290,155
adegbalo,57,47,10,4.79,10430,10430,10640,10500,142.5
adegbalo,63,59,0,27.64,-2147483648,-2147483648,-2147483648,-2147483648,149.5
adegbalo,81,49,10,4.6,9450,9450,9450,9450,151
adegbalo,71,86,16,5.38,11130,11130,11130,11130,152.5
adegbalo,63,46,10,11.33,9310,9170,9170,9170,144.5
adegbalo,67,54,9,3.92,9170,9170,9310,9310,143
adegbalo,80,47,9,6.26,9380,9310,9310,9310,147
adegbalo,75,59,10,4.29,8540,8680,8680,8680,153.5
adegbalo,77,48,9,7.09,8960,8890,8960,8960,143
adegbalo,63,47,8,6.27,8540,8540,8540,8680,141.5
adegbalo,51,43,9,5.6,10850,10850,10920,10850,142.5
adegbalo,67,52,9,5.39,9870,9450,9870,9590,146.5
adegbalo,79,53,10,3.3,9170,9170,9170,9170,147.5
adegbalo,65,49,10,16.81,8890,8960,8890,8890,148.5
adegbalo,69,58,11,4.15,8540,8540,8540,8540,144.5
adegbalo,65,48,10,4.98,9170,9170,9170,9170,138
adegbalo,86,42,13,5.65,12460,12460,12460,12460,158.5
adegbalo,77,47,15,8.17,8960,8890,8890,8890,145.5
adegbalo,86,64,9,6.36,10010,10080,10080,10080,151
adegbalo,64,47,10,25.85,8540,8470,8540,8540,143
qinyuan,43,37,10,12.73,8540,8540,8540,8540,81
qinyuan,40,32,9,25.53,9380,9450,9380,9450,85
qinyuan,38,31,9,26.51,10220,10290,10290,10220,83
qinyuan,45,35,10,9.91,7630,7630,7630,7630,81.5
qinyuan,54,42,9,6.62,5530,5530,5670,5670,78
qinyuan,62,49,9,16.64,5880,5880,5880,5880,82.5
qinyuan,47,36,17,23.41,8680,8750,8750,8750,90.5
qinyuan,44,38,12,9.47,9170,9170,9170,9170,85.5
hge,69,55,10,64.5,10290,10290,10220,10220,150.5
hge,69,45,10,65.63,9170,9170,9170,9170,145.5
hge,67,48,9,66.75,8120,8120,8050,8050,137
hge,73,44,13,65.4,9870,9870,9870,9870,151.5
hge,79,44,11,66.39,9590,9590,9590,9590,150
hge,57,47,10,64.72,10500,10430,10500,10430,140.5
hge,75,54,10,16.57,9310,9310,9170,9310,155.5
hge,79,52,10,7.64,9310,9310,9170,9170,158
hge,83,44,9,18.11,9870,9800,9450,9870,159.5
hge,74,48,10,22.23,10500,10430,10500,10500,157.5
jkorstia,36,28,11,8.8,9380,9450,9450,9380,66.5
jkorstia,54,42,9,6.62,5530,5530,5670,5670,78
ddocimo,64,44,0,54.56,0,0,0,0,163.5
ddocimo,57,45,10,48.27,9450,9450,9450,9450,147
ddocimo,72,53,11,46.01,8120,8120,8120,8120,151
ddocimo,71,55,13,50.77,7840,7840,7840,7910,150.5
nayshah,46,35,12,16.61,12460,12460,12460,12460,122
nayshah,53,46,9,4.98,10290,10290,10220,10220,127
nayshah,63,40,9,6.7,10010,10010,10080,10080,131
nayshah,65,48,13,5.12,9870,9870,10010,9870,133
nayshah,66,52,11,4.12,8050,8120,8050,8050,125.5
nayshah,62,50,9,4,9380,9310,9310,9310,131
nayshah,72,47,10,14.67,8120,8260,8120,8120,138.5
nayshah,43,36,11,3.87,5740,5740,5740,5740,61.5
nayshah,74,48,10,5.75,8540,8540,8540,8540,132.5
nayshah,65,45,10,4.81,9310,9380,9310,9310,129
nayshah,57,43,10,3.45,8540,8540,8680,8540,129.5
nayshah,54,40,9,2.64,8960,8890,8890,8890,125.5
nayshah,73,47,10,9.46,8470,8330,8470,8330,127
nayshah,58,54,10,9.59,8890,8890,8890,8890,128.5
nayshah,73,46,11,3.74,8260,8260,8120,8260,132
nayshah,58,41,0,14.02,0,0,0,0,133
nayshah,71,53,9,5.16,7840,7910,7910,7910,128.5
nayshah,44,34,11,4.72,5740,5740,5740,5740,64
nayshah,59,43,14,3.89,10920,10850,10920,10850,132
nayshah,66,43,9,4.3,8890,8960,8960,8960,128.5
nayshah,73,50,10,4.74,8470,8330,8470,8470,128.5
nayshah,71,56,11,6.4,8120,8120,8120,8120,134.5
nayshah,52,43,9,7.01,8890,8680,8890,8960,124
nayshah,70,51,15,12.65,8890,8890,8890,8890,134
nayshah,74,47,9,6.66,8470,8470,8470,8470,132
nayshah,65,50,10,4.51,8540,8470,8540,8540,129.5
nayshah,58,59,15,12.39,8750,8680,8750,8750,129
nayshah,0,52,15,5.7,8680,8680,8750,8750,138
nayshah,51,45,9,6.21,9310,9380,9310,9310,126.5
nayshah,62,45,14,8.23,8890,8750,8890,8890,127
nayshah,59,41,10,20.6,9450,9450,9450,9450,131
nayshah,65,48,11,20.92,8890,8890,8890,8890,135.5
nayshah,75,54,17,4.9,8680,8750,8750,8750,137.5
nayshah,62,51,15,4.34,8890,8890,8890,8890,127
nayshah,69,45,10,20.58,8680,8680,8750,8540,130.5
nayshah,0,0,0,4.02,0,0,0,0,126.5
nayshah,60,48,10,4.63,8470,8330,8470,8470,123.5
nayshah,67,55,10,3.81,10430,10500,10500,10500,135
nayshah,67,50,14,4.53,8890,8890,8890,8960,135.5
nayshah,62,49,10,4.54,8890,8680,8890,8680,138
nayshah,65,45,10,6.91,8470,8470,8330,8470,130
nayshah,70,45,12,32.04,9170,9170,9170,9170,138.5
nayshah,78,53,10,4.5,8960,8960,8960,9170,135
nayshah,74,47,10,4.66,8540,8470,8540,8540,137
nayshah,60,43,9,4.29,8960,8890,8960,8890,133.5
nayshah,71,46,10,13.38,8890,8890,8890,8890,139
nayshah,72,51,15,7.89,8750,8750,8750,8750,131.5
nayshah,61,49,10,11.12,9450,9450,9450,9380,133.5
nayshah,67,48,9,4.49,8050,8050,8120,8120,129.5
nayshah,72,46,11,4.6,8050,8120,8120,8120,126.5
nayshah,73,52,13,5.47,8470,8470,8470,8330,133.5
nayshah,64,48,9,5.41,8960,8890,8890,8890,130.5
nayshah,61,48,9,3.95,9170,9170,9170,9170,130.5
nayshah,52,38,11,4.14,10500,10500,10500,10500,129
nayshah,56,46,9,5.37,9170,9170,9170,9170,129.5
nayshah,49,40,13,5.21,9870,9870,9870,9870,122
nayshah,68,52,9,4.21,8540,8540,8680,8680,127.5
nayshah,72,53,9,11.13,8120,8120,8120,8050,136
nayshah,80,46,11,4.71,9380,9450,9450,9380,135.5
nayshah,73,49,10,18.84,8470,8470,8330,8330,131.5
fazhussa,55,59,10,29.97,10290,10220,10290,10220,158.5
fazhussa,86,61,10,19.3,10290,10220,10290,10220,165
fazhussa,67,52,9,13.56,8680,8470,8680,8540,162.5
fazhussa,77,57,11,13.31,8960,8960,8960,8960,169
fazhussa,68,50,9,15.16,9170,9170,9170,9170,162.5
fazhussa,75,49,8,14.19,8540,8750,8680,8750,157
fazhussa,78,50,10,20.52,9170,9170,9100,9100,162.5
fazhussa,75,55,10,14.7,9310,9170,9170,9310,162
fazhussa,78,54,9,12.53,8890,8960,8960,8960,161.5
fazhussa,72,54,9,13.92,8120,8050,8050,8050,162.5
fazhussa,73,54,12,13.34,9590,9450,9590,9590,166
fazhussa,84,61,13,14.22,9870,9870,9870,9870,163.5
fazhussa,77,52,10,14.5,8890,8890,8890,8890,165.5
fazhussa,48,43,9,7.84,9170,9170,9170,9170,110
fazhussa,71,49,10,14.24,10430,10430,10430,10430,163.5
fazhussa,76,53,9,13.54,9310,9310,9310,9310,164
fazhussa,77,55,10,17.8,8890,8890,8890,8890,159.5
fazhussa,83,47,11,31.06,9590,9590,9590,9590,162
fazhussa,73,52,12,32.61,9380,9380,9380,9380,165.5
fazhussa,75,55,10,14.5,8680,8750,8680,8750,159
fazhussa,0,0,0,12.54,0,0,0,0,
fazhussa,78,52,10,14.19,8960,9170,8960,8960,162
fazhussa,78,49,9,15.16,9170,9170,9170,9100,158.5
fazhussa,74,56,11,16.83,8540,8540,8540,8540,164
fazhussa,68,49,10,13.22,9450,9450,9450,9450,159
fazhussa,71,52,10,14.47,9310,9380,9310,9310,164.5
fazhussa,79,54,10,14.74,9310,9380,9310,9380,167.5
fazhussa,81,53,11,14.38,9310,9380,9310,9310,165
fazhussa,75,55,9,13.04,8960,8960,8960,8960,163.5
mdmia,40,32,9,25.53,9380,9450,9380,9450,85
mdmia,41,34,13,34.53,8890,8890,8890,8890,71.5
shahrahm,75,43,9,5.94,8680,8680,8680,8680,132.5
shahrahm,75,56,9,5.59,9660,10290,9170,10220,144.5
shahrahm,65,53,9,9.76,8120,8050,8050,8050,131
shahrahm,75,56,11,57.53,8680,8540,8540,8540,146
shahrahm,66,48,10,4.24,8960,9170,8960,8960,140
shahrahm,71,50,9,5.89,8120,8120,8120,8120,141
shahrahm,49,38,11,5.61,5740,5740,5740,5740,71
shahrahm,62,47,16,7.49,11130,11130,11130,11130,132.5
shahrahm,69,54,10,4.44,7490,7490,7490,7490,133
shahrahm,65,76,10,6,8750,8750,8680,8890,132.5
stalukde,63,44,10,4.01,10290,10290,10290,10220,127.5
stalukde,48,39,9,8.36,9450,9450,9380,9450,122.5
stalukde,55,43,10,18.23,8470,8470,8330,8470,126
stalukde,62,46,10,10.38,8330,8470,8330,8540,129.5
stalukde,65,50,11,4.25,8890,8960,8960,8960,128.5
stalukde,71,53,14,5.82,9170,9310,9310,9590,133.5
stalukde,69,50,11,5.25,8120,8120,8120,8050,131.5
stalukde,57,46,11,4.72,8890,8750,8890,8960,131
stalukde,77,46,11,4.57,8890,8750,8890,8960,128.5
stalukde,53,52,0,5.48,0,0,0,0,129.5
stalukde,76,43,9,24.86,9100,9310,9170,9310,121
stalukde,62,47,10,8.81,9170,9170,9170,9100,123.5
stalukde,58,44,9,5.39,8750,8680,8680,8680,130
stalukde,61,44,9,7.82,8680,8680,8680,8680,133
stalukde,59,43,9,4.49,9380,9870,9380,9800,121
stalukde,72,53,9,4.88,8470,8470,8330,8470,128.5
stalukde,57,44,9,9.25,8890,8960,8960,8960,125
stalukde,54,44,17,11.86,9310,9310,9450,9310,123
stalukde,71,52,12,6.65,7910,7910,7910,7910,126
stalukde,63,45,9,12.65,9170,9170,9170,9170,124
stalukde,51,42,9,4.64,9170,9170,9170,9170,124
stalukde,73,47,10,4.57,8330,8330,8330,8470,123.5
stalukde,56,46,10,4.98,9170,9310,9170,9170,126
stalukde,71,50,11,7.75,8050,8120,8120,8050,124
stalukde,70,50,10,6.56,7630,7630,7700,7630,123
stalukde,71,46,11,5.12,8260,8260,8120,8260,128
stalukde,59,50,11,17.43,8260,8260,8120,8260,122.5
stalukde,61,45,9,6.23,7840,7910,7910,7910,122
stalukde,58,43,10,15.86,8680,8750,8680,8680,122
stalukde,60,51,10,10.94,9310,9170,9170,9170,125
esowell,41,29,9,18.07,8680,8540,8680,8540,73
esowell,33,28,14,24.73,11830,11830,11830,11760,75.5
esowell,0,33,11,22.86,9590,9590,9590,9660,78.5
esowell,45,36,10,16.2,7490,7490,7490,7490,87.5
esowell,32,28,11,20.84,9590,9590,9590,9590,72.5
esowell,34,24,11,9.53,10710,10710,10710,10710,68.5
esowell,37,28,11,17.93,9310,9310,9380,9310,71
esowell,46,36,11,11.91,8540,8540,8680,8540,88.5
esowell,34,27,10,8.58,9170,9310,9170,9170,65
esowell,33,28,10,10.84,9310,9170,9170,9310,69
esowell,45,35,10,9.91,7630,7630,7630,7630,81.5
esowell,34,25,9,13.24,12180,12040,12040,12250,69.5
esowell,36,30,11,12.02,8120,8120,8050,8120,67
esowell,36,28,11,8.8,9380,9450,9450,9380,66.5
esowell,44,33,10,23.19,8540,8540,8680,8540,79.5
esowell,38,29,13,11.04,8330,8470,8470,8330,70.5
esowell,35,28,9,6.15,9170,9170,9310,9170,67
esowell,36,28,9,8.11,9380,9170,9310,9310,65
esowell,33,26,13,9.24,10920,10920,10920,10920,68
esowell,39,30,9,7.17,8890,8890,8890,8890,69.5
esowell,35,30,11,7.14,10710,10640,10710,10710,71
esowell,33,27,10,9.48,9450,9450,9450,9450,66.5
esowell,37,30,10,5.74,9100,9100,9590,9100,69.5
esowell,39,29,11,7.49,8120,8120,8120,8120,69
esowell,39,30,10,7.07,8680,8750,8680,8750,67
esowell,39,30,11,6.2,8960,8960,8960,8960,69.5
esowell,43,35,14,8.41,7000,7070,7070,7070,66.5
esowell,34,28,8,25.81,8680,8540,8750,8540,68.5
esowell,36,28,8,7.23,8680,8540,8750,8540,67
esowell,32,28,9,7.25,10290,10290,10220,10220,66.5
esowell,42,32,15,7.18,8890,8890,8890,8890,71
esowell,35,30,9,7.44,9660,9590,9800,9800,70
esowell,36,27,10,10.51,8120,8120,8120,8260,68
esowell,36,34,15,51.55,8750,8680,8750,8750,74.5
esowell,36,31,9,6.55,8680,8680,8680,8680,70.5
esowell,31,26,11,8.51,10640,10710,10710,10710,65.5
esowell,37,27,10,6.76,8330,8470,8330,8330,68.5
esowell,37,30,9,7.27,8120,8120,8120,8120,68
esowell,32,27,13,7.63,8330,8470,8330,8330,67.5
esowell,36,30,11,16.97,9380,9450,9450,9380,71
esowell,40,32,10,11.56,8540,8680,8540,8680,69
esowell,32,27,9,7.99,8890,8960,8960,8960,70.5
esowell,38,29,9,7.69,9590,10220,9590,10080,70
esowell,36,27,9,11.89,9450,9450,9450,9590,71.5
esowell,34,24,13,32.98,12460,12460,12460,12460,68
esowell,39,28,10,10.61,8540,8540,8540,8540,66.5
esowell,34,26,10,5.86,9100,9170,9170,9170,70.5
esowell,36,29,9,6.31,7840,7910,7910,7840,67
esowell,37,30,11,7.57,9310,9380,9380,9310,66
esowell,44,40,14,20.43,9310,9310,9310,9310,80
esowell,36,27,10,6.78,8890,8890,8890,8890,69
esowell,40,32,10,8.25,8540,8540,8540,8680,67.5
esowell,37,29,10,7.4,8750,8680,8680,8680,68
esowell,37,25,13,7.09,8890,8960,8890,8890,55.5
esowell,37,29,10,6.59,9170,9310,9170,9170,66
esowell,39,30,11,8.51,8050,8120,8120,8050,67.5
esowell,36,30,9,7.3,9170,9170,9170,9170,70.5
esowell,41,31,10,7.1,8470,8330,8330,8330,66.5
esowell,37,29,10,6.63,8680,8750,8750,8680,65.5
esowell,37,27,9,8.83,9380,9450,9380,9450,66
esowell,42,32,14,7.64,8890,8890,8890,8890,65.5
esowell,39,31,9,9.42,8960,8960,8960,8960,67.5
esowell,37,27,10,6.91,7630,7630,7700,7630,67.5
esowell,40,31,11,8.41,9380,9310,9310,9310,71.5
esowell,32,25,0,11.67,-2147483648,-2147483648,-2147483648,-2147483648,67.5
esowell,43,31,16,7.99,10220,10220,10220,10220,69
esowell,34,28,11,11.91,10710,10710,10850,10710,70.5
esowell,39,27,9,6.49,7840,7910,7840,7910,65
esowell,37,31,10,9.92,8960,9170,8960,8960,68
esowell,48,35,13,6.66,6370,6510,6300,6580,72
esowell,39,31,12,15.77,9310,9100,9310,8960,71
esowell,42,33,10,7.08,7630,7630,7700,7630,67.5
esowell,35,28,9,7.38,8680,8680,8680,8680,70
esowell,35,29,9,8.78,9870,10010,10010,10010,73.5
esowell,33,26,0,7.86,0,0,0,0,69
esowell,36,28,10,7.59,9450,9450,9450,9380,68
esowell,63,52,11,9.81,6300,6300,6300,6300,95.5
esowell,35,25,11,9.26,10500,10500,10500,10500,69.5
esowell,38,31,9,26.51,10220,10290,10290,10220,83
esowell,51,36,10,9.09,8960,9170,8960,8960,91.5
esowell,39,28,10,7.32,8960,8750,8960,8750,68
esowell,34,29,10,6.88,9170,9170,9170,9170,65
esowell,42,39,11,18.31,8260,8260,8120,8260,71.5
esowell,38,27,9,6.51,9310,9170,9170,9170,71.5
esowell,33,31,9,7.74,8960,8890,8960,8960,66
esowell,41,34,16,6.57,10290,10290,10290,10220,69
esowell,32,20,0,5.57,-2147483648,-2147483648,-2147483648,-2147483648,55.5
esowell,32,22,9,8.54,8540,8540,8680,8540,55.5
esowell,38,32,11,6.53,9380,9310,9310,9310,67.5
esowell,42,33,11,23.76,8680,8540,8540,8540,77
esowell,42,34,9,24.31,8750,8680,8680,8750,80.5
esowell,38,30,9,14.21,8890,8960,8960,8890,74.5
esowell,50,35,9,14.22,5530,5530,5530,5670,70.5
esowell,47,38,13,25.61,7840,7840,7840,7910,82
esowell,39,31,10,23.58,8470,8470,8540,8470,75
esowell,41,36,13,30.12,10920,10920,10920,10920,80
esowell,38,30,9,6.8,9170,9380,9170,9380,69
esowell,38,31,10,23.88,8960,8960,8960,9170,78.5
esowell,34,25,10,4.82,8960,8960,8960,9170,67.5
esowell,35,27,0,8.19,-2147483648,-2147483648,-2147483648,-2147483648,68
esowell,54,45,13,23.66,6510,6370,6510,6300,79.5
esowell,37,36,9,31.11,9100,9170,9310,9170,80
esowell,43,36,10,24.92,8330,8330,8470,8470,75
esowell,35,31,11,26.13,10710,10710,10710,10710,76.5
esowell,35,31,10,27.93,10500,10430,10500,10500,76
esowell,51,37,9,7.51,5880,5880,5880,5950,70
esowell,34,27,10,10.52,9450,9380,9450,9450,66.5
esowell,43,32,12,6.62,9380,9380,9380,9380,69.5
esowell,45,35,9,7.1,5880,5880,5880,5880,68
esowell,43,34,13,6.94,6370,6510,6370,6510,72
esowell,42,32,9,24.12,8540,8540,8680,8540,73.5
esowell,30,20,0,5.15,0,0,0,0,56.5
esowell,45,34,10,34.26,8120,8260,8260,8120,76.5
esowell,49,40,11,22.48,6300,6160,6300,6160,79.5
esowell,43,37,11,28.79,8120,8120,8120,8120,77
esowell,39,33,10,25.78,8680,8470,8750,8470,78.5
esowell,40,35,10,12.28,7490,7490,7490,7490,68
esowell,64,46,13,24.76,6510,6510,6370,6510,78
esowell,40,29,9,7.67,9170,9170,9170,9170,69.5
esowell,35,28,9,16.08,9870,10010,9870,10010,78.5
esowell,36,30,15,6.61,10920,10850,10850,10920,64.5
esowell,39,29,11,6.85,9380,9450,9450,9380,69
esowell,39,30,14,11.99,9310,9170,9310,9170,72
esowell,35,25,11,8.67,8750,8680,8680,8680,65
esowell,45,35,11,16.97,6300,6160,6300,6160,68.5
esowell,33,31,14,8.3,11830,11760,11830,11760,72
esowell,35,27,9,6.92,9310,9310,9310,9170,69.5
esowell,43,36,17,6.3,8680,8750,8750,8750,70.5
esowell,32,24,9,11.33,12180,12040,12040,12180,70.5
esowell,37,31,10,11.23,9170,9170,9100,9170,70.5
esowell,38,28,10,9.56,9170,9310,9170,9310,73
esowell,46,34,15,50.68,7000,7070,7070,7070,70
esowell,36,28,10,9.72,9310,9310,9100,9310,67.5
esowell,36,28,10,15.47,9450,9450,9450,9450,69.5
esowell,40,36,13,6.99,8330,8470,8470,8330,73
esowell,36,27,16,5.84,10080,10010,10010,10080,54
esowell,45,34,9,15.56,5530,5530,5670,5670,68
esowell,38,31,12,9.66,7910,7910,7910,7910,71.5
esowell,38,27,10,33.76,8890,8890,8890,8890,65
esowell,37,32,11,7.72,8120,8120,8120,8120,70
esowell,39,36,10,11.62,8260,8120,8120,8120,72
esowell,43,33,13,6.48,7840,7840,7910,7910,74
esowell,34,27,9,8.17,10290,10290,10290,10220,70
esowell,42,35,10,6.71,8470,8330,8330,8330,70
esowell,46,32,10,11.1,7490,7490,7490,7490,67.5
esowell,35,29,9,17.52,10850,10850,10920,10850,74.5
esowell,44,31,12,11.58,7910,7910,7910,7910,71.5
esowell,37,32,9,9.55,8960,8890,8890,8890,74.5
esowell,37,28,9,5.95,9870,10010,9870,10010,69.5
esowell,37,31,10,6.08,9380,9380,9450,9450,68
esowell,36,28,9,6.97,9380,9450,9380,9450,67.5
esowell,43,32,10,5.52,8540,8540,8540,8680,72
esowell,38,30,10,7.89,8470,8470,8330,8330,66
esowell,0,0,0,6.92,0,0,0,0,
esowell,42,34,10,14.49,8540,8540,8680,8540,79
esowell,38,29,10,4.91,8540,8680,8540,8680,71
esowell,39,30,14,12,9590,9590,9590,9590,68
esowell,37,34,14,58.28,9590,9590,9590,9450,76.5
esowell,35,27,9,15.98,9660,9590,9660,9800,71
esowell,36,26,11,19.79,10500,10640,10500,10500,70
esowell,36,28,12,26.31,12460,12460,12460,12460,75
esowell,39,31,13,25.82,8960,8890,8960,8960,66.5
esowell,53,42,9,25.42,5670,5880,5670,5880,74
esowell,37,26,10,7.02,9170,9310,9170,9170,71
esowell,39,29,10,5.78,8960,8960,8960,9170,69
jenjense,40,32,9,25.53,9380,9450,9380,9450,85
jenjense,43,33,10,5.22,9170,9170,9100,9170,91
jenjense,63,52,11,9.81,6300,6300,6300,6300,95.5
jenjense,46,36,11,11.91,8540,8540,8680,8540,88.5
jenjense,51,36,10,9.09,8960,9170,8960,8960,91.5
jenjense,45,36,10,16.2,7490,7490,7490,7490,87.5
jenjense,41,34,13,34.53,8890,8890,8890,8890,71.5
jenjense,40,36,13,6.99,8330,8470,8470,8330,73
jenjense,38,28,10,9.56,9170,9310,9170,9310,73
jenjense,44,31,12,11.58,7910,7910,7910,7910,71.5
jenjense,33,31,14,8.3,11830,11760,11830,11760,72
jenjense,39,36,10,11.62,8260,8120,8120,8120,72
jenjense,37,32,9,9.55,8960,8890,8890,8890,74.5
jenjense,47,36,17,23.41,8680,8750,8750,8750,90.5
